driverId,constructorId,circuitId,statusId,grid,driver_experience,constructor_experience,driver_age,year,positionOrder,driver_avg_position,constructor_avg_position
1,131,11,1,5,344,628,39,2024,3,3.8,5.8
341,6,6,7,2,54,1352,32,1966,13,4.6,7.8
13,6,18,1,5,173,1944,31,2012,3,4.6,3.6
13,3,73,1,5,238,1311,35,2016,10,9.8,10.0
55,22,9,23,5,92,184,32,1996,12,4.6,6.0
322,1,70,11,17,0,1252,35,1974,7,10.0,16.6
122,41,26,68,19,43,58,27,1990,12,13.2,13.8
102,1,34,1,3,57,653,30,1990,3,9.4,6.6
23,3,10,3,2,76,236,28,2003,16,3.4,3.2
823,207,13,11,14,10,61,28,2013,16,17.4,17.2
581,6,39,6,10,2,1544,26,1958,15,6.5,5.6
15,205,1,12,20,238,39,36,2011,13,19.6,18.6
742,125,9,12,8,0,47,35,1952,4,10.0,22.8
22,11,14,1,8,66,99,34,2006,6,10.8,4.4
20,6,1,1,3,220,2183,31,2019,4,4.0,6.4
358,191,30,1,4,20,5,25,1968,3,5.6,13.2
123,27,7,12,21,16,143,34,1992,10,16.4,11.2
832,1,71,3,6,111,1727,26,2020,19,11.8,7.4
133,45,14,62,27,74,107,22,1986,11,20.8,18.8
18,1,9,1,16,218,1406,32,2012,10,13.4,10.4
64,28,25,62,25,83,22,24,1995,10,13.6,17.6
305,63,50,1,8,29,200,32,1972,4,18.8,12.6
835,4,32,11,21,18,624,25,2016,14,14.2,13.6
13,15,22,1,19,98,70,23,2004,9,11.2,8.0
50,24,8,12,15,50,47,26,1998,12,13.8,11.4
91,15,6,14,8,15,413,24,1993,13,15.8,13.6
817,9,15,1,2,81,394,26,2015,2,10.8,8.4
30,6,8,1,2,139,394,29,1998,1,3.4,7.0
16,15,70,11,16,116,603,31,2014,13,18.4,15.2
71,3,7,1,4,87,522,33,1994,2,9.8,13.4
320,66,46,11,21,22,187,31,1971,9,11.4,10.8
516,113,19,20,17,2,25,34,1958,14,17.5,19.6
817,9,18,22,9,67,367,25,2014,18,4.4,6.0
75,20,21,4,18,19,138,26,1997,18,12.4,11.4
43,7,70,11,13,17,224,29,2003,10,11.4,11.6
55,20,20,12,17,22,44,35,2000,9,16.4,16.4
9,3,13,11,0,88,1445,34,2019,17,16.4,14.0
71,3,22,1,6,112,571,33,1993,4,4.2,4.2
352,66,39,44,18,4,204,24,1970,14,17.75,12.0
581,133,39,16,16,28,2,21,1953,8,17.2,19.5
175,1,30,13,17,85,1022,29,1979,10,19.8,13.0
158,45,43,7,19,129,241,22,1980,18,22.2,26.6
238,32,70,1,2,87,715,29,1973,1,7.6,14.2
821,15,69,1,20,17,586,22,2013,14,11.6,13.4
5,207,11,11,19,100,20,30,2012,17,16.2,17.8
23,3,2,1,17,66,216,27,2003,4,9.6,4.6
1,1,15,1,2,31,62,23,2008,3,3.6,5.2
3,131,24,1,1,184,271,30,2015,1,4.8,1.6
187,1,43,98,18,63,1025,32,1979,13,8.8,15.8
29,8,18,12,20,13,77,24,2006,16,18.8,16.0
3,131,7,1,5,114,130,26,2012,6,5.6,12.4
152,51,38,11,14,36,113,29,1982,7,18.8,13.8
826,5,24,6,17,58,410,22,2016,19,13.8,11.8
278,6,53,15,5,68,1322,24,1968,10,8.6,5.2
223,58,14,17,15,32,72,39,1978,15,20.2,19.6
200,21,43,11,17,13,510,33,1980,7,12.8,9.2
200,54,30,5,15,40,118,31,1978,20,18.4,12.4
3,131,11,1,13,118,138,27,2012,10,7.8,8.4
21,4,18,1,3,86,173,32,2005,5,8.0,6.0
178,26,6,3,18,3,63,39,1986,20,21.666666666666668,17.6
95,6,6,84,7,41,646,36,1990,9,11.4,9.2
92,30,4,42,24,3,7,32,1995,20,20.0,22.6
137,3,70,5,7,91,828,34,1986,13,4.4,4.0
152,51,10,11,11,38,117,29,1982,5,13.0,13.0
20,5,14,11,16,38,94,20,2007,18,11.2,18.0
807,4,4,1,0,162,719,31,2019,13,15.6,15.8
137,3,37,3,3,86,818,33,1986,15,8.8,5.8
18,22,22,1,9,154,32,21,2001,7,13.8,10.2
203,6,7,1,3,64,1076,28,1978,1,9.4,7.4
177,3,7,1,9,55,916,34,1983,4,3.4,7.0
30,22,21,1,3,215,270,24,1993,2,11.0,11.6
35,16,20,8,8,113,230,28,1999,10,16.4,14.4
333,63,25,69,14,6,189,30,1972,17,15.2,15.2
224,32,45,1,3,123,727,25,1972,1,4.8,13.8
836,15,4,11,15,23,716,22,2017,8,15.6,13.6
207,180,46,22,5,127,58,29,1969,17,16.2,8.0
243,34,51,1,14,54,623,27,1970,7,14.8,13.0
14,3,25,10,1,223,480,24,1995,19,10.8,7.4
375,6,14,11,16,9,1406,30,1964,9,12.0,4.8
21,17,22,1,9,221,302,24,1997,7,9.6,13.6
64,15,6,20,19,6,187,30,2000,16,13.8,12.0
182,6,43,1,4,106,1115,27,1976,2,1.8,9.2
22,6,21,1,3,110,220,30,2003,3,11.0,7.4
163,6,14,1,3,92,924,35,1983,2,2.0,8.6
155,15,15,12,17,34,499,25,2011,14,14.4,16.4
95,32,37,5,7,166,392,28,1982,13,12.2,8.0
857,1,9,1,5,33,1898,23,2024,4,4.0,6.8
826,5,71,11,12,62,418,23,2017,12,14.0,12.0
102,32,11,1,1,125,276,26,1986,2,9.2,11.8
182,1,44,5,13,58,958,33,1982,15,7.0,9.4
304,187,45,80,2,53,3,33,1970,11,13.4,11.666666666666666
123,3,22,1,7,72,738,32,1989,3,8.6,11.0
112,33,9,12,22,55,180,33,1988,14,16.0,16.2
388,66,14,98,16,6,312,25,1967,16,10.8,10.6
203,6,9,69,13,42,1031,29,1979,14,5.4,4.2
231,64,20,6,10,80,91,26,1974,17,17.0,17.0
187,1,43,11,21,49,996,33,1980,4,10.2,14.4
77,22,27,20,4,187,514,27,1986,17,10.8,11.0
57,1,10,27,1,43,367,30,1999,13,5.0,5.8
222,25,38,1,8,70,712,26,1976,2,5.8,5.0
807,210,6,4,19,213,346,36,2024,19,10.4,13.8
30,6,18,1,3,106,317,31,2000,1,1.8,4.8
20,6,4,1,3,224,2191,31,2019,4,3.4,3.8
1,131,35,1,2,123,184,28,2013,5,4.6,5.6
4,6,3,1,9,219,1987,32,2014,9,4.2,6.8
57,1,4,1,5,71,423,28,1997,7,7.6,13.0
641,6,14,12,6,15,1845,44,1951,5,6.0,6.6
233,37,18,1,14,46,236,25,1976,4,14.2,13.8
15,4,4,1,4,93,187,29,2004,3,7.2,4.6
581,6,25,3,9,15,1605,24,1956,8,6.6,6.4
259,37,20,11,22,9,383,28,1973,15,25.0,17.8
197,25,10,11,23,48,581,34,1980,15,12.4,10.8
165,44,37,6,23,10,55,33,1988,18,22.4,18.6
858,3,79,4,17,26,1639,23,2024,20,16.8,16.8
65,32,29,8,18,156,158,26,1990,17,14.2,16.4
22,6,5,11,11,83,166,33,2005,10,7.6,6.6
618,66,53,7,12,0,550,30,1957,11,10.0,17.4
20,9,20,1,4,8,17,22,2009,2,5.6,1.8
829,209,11,14,20,9,16,24,2015,16,16.4,15.0
79,25,10,37,5,57,145,31,1994,15,16.2,11.6
22,6,22,1,1,122,244,31,2003,1,12.2,6.6
193,25,21,4,22,3,480,33,1983,18,13.0,14.0
840,3,4,12,18,24,1387,19,2018,11,13.6,14.4
358,180,9,11,1,14,43,27,1969,4,13.6,10.2
55,20,10,1,14,11,23,37,2001,6,9.8,13.4
9,3,3,12,20,77,1423,34,2019,16,11.0,15.4
844,6,21,1,7,54,2250,23,2020,5,8.6,8.8
71,17,10,23,8,9,227,38,1999,17,10.0,4.8
813,3,9,11,7,8,1122,26,2011,14,17.4,14.2
175,1,43,3,11,101,1057,28,1978,12,14.8,17.4
131,44,37,20,19,69,54,25,1988,12,22.4,20.2
55,22,70,4,15,79,158,33,1997,20,5.8,6.2
475,105,66,94,3,60,293,24,1954,13,10.6,15.6
8,6,71,1,4,288,2171,38,2018,4,6.0,3.0
99,36,10,5,19,10,18,30,1992,17,21.0,24.0
832,1,73,1,9,84,1673,24,2019,7,14.2,13.8
17,3,11,11,16,82,165,28,2005,7,12.0,11.8
648,131,67,14,12,11,79,44,1954,5,7.2,6.8
123,27,8,13,16,32,175,34,1991,12,10.0,14.4
163,4,34,1,2,132,485,32,1980,5,5.4,13.0
648,131,9,13,6,7,66,43,1954,7,8.2,6.4
8,51,9,11,13,342,339,41,2021,15,12.8,15.2
24,5,7,3,12,10,80,26,2007,14,18.0,17.6
830,9,24,1,6,59,489,20,2017,5,2.6,10.4
243,34,48,14,18,30,549,30,1973,12,12.8,12.8
117,6,18,1,6,17,611,36,1991,4,4.0,7.0
22,11,4,4,11,20,7,35,2008,16,11.6,12.2
71,3,8,1,1,105,557,32,1993,2,8.8,2.2
131,25,22,11,14,30,253,28,1991,6,15.8,17.2
289,66,20,1,5,123,393,35,1964,2,2.8,17.2
8,1,8,1,6,62,124,26,2006,5,9.4,12.2
15,7,6,11,5,75,150,30,2005,10,4.2,5.0
8,51,73,1,14,338,331,41,2021,10,13.4,12.0
13,3,17,1,4,214,1263,33,2015,5,3.8,7.2
105,25,34,11,15,174,477,26,1983,8,8.6,13.4
839,214,11,11,19,145,156,27,2024,18,13.0,13.4
21,22,18,8,5,175,70,26,1999,15,11.0,10.0
817,1,24,1,13,231,1829,33,2022,9,11.8,12.0
853,210,75,12,20,3,206,22,2021,19,18.333333333333332,17.0
8,208,7,1,12,163,12,32,2012,8,6.6,8.6
14,9,5,6,16,48,130,35,2006,15,8.0,11.0
44,7,19,1,8,8,195,37,2004,5,13.4,16.8
815,9,24,1,2,236,694,32,2022,3,3.4,3.6
18,16,4,12,5,109,78,23,2003,9,11.4,13.2
55,6,18,11,6,148,580,27,1992,4,14.0,18.4
807,10,1,1,7,58,224,26,2014,6,10.6,13.6
849,3,39,12,0,30,1524,26,2021,16,12.8,8.6
166,25,38,13,16,40,402,31,1986,6,11.8,12.2
15,4,2,11,2,107,217,28,2003,5,9.4,5.8
87,1,9,1,10,5,493,29,1995,5,11.4,15.2
828,15,6,3,19,61,717,26,2017,17,14.8,12.2
18,11,14,1,10,47,60,27,2007,8,14.0,16.0
22,17,22,6,10,270,400,22,1994,15,13.0,8.2
832,6,3,1,3,141,2303,27,2022,2,6.0,6.6
117,3,18,4,1,1,546,38,1993,16,1.0,8.8
123,27,32,12,22,11,133,34,1992,10,16.0,9.2
477,6,61,8,14,6,1521,27,1959,14,13.8,4.6
35,15,8,11,10,21,19,34,2005,8,12.6,12.4
22,17,6,10,15,259,378,21,1994,20,14.2,15.6
70,32,11,15,22,21,19,27,1994,13,19.8,20.2
65,15,70,1,12,62,298,33,1997,8,11.6,12.6
110,1,40,6,23,201,968,21,1981,19,14.2,10.2
836,209,73,23,17,7,50,21,2016,20,16.6,16.4
84,1,27,1,7,39,537,35,1994,6,12.8,6.2
813,3,2,31,16,40,1185,28,2013,19,14.6,17.8
32,164,15,9,22,48,28,27,2010,20,13.0,20.2
370,176,9,50,16,10,35,25,1965,13,13.4,12.8
185,25,21,2,21,13,454,26,1984,10,14.4,12.6
847,3,70,12,0,8,1438,21,2019,18,16.4,18.2
92,33,13,20,20,38,87,29,1992,18,20.6,17.4
15,7,3,1,9,37,74,32,2007,7,9.8,9.4
73,25,25,14,21,2,5,29,1998,14,14.0,15.8
5,4,3,1,12,37,74,25,2007,9,12.0,9.6
235,27,9,11,17,1,548,34,1979,6,23.0,12.2
20,6,13,1,2,211,2166,31,2018,1,5.8,8.6
197,32,46,60,8,73,556,32,1978,15,18.4,12.8
835,4,1,23,19,21,630,26,2017,19,15.0,16.6
43,7,4,11,11,4,186,30,2004,13,12.25,12.0
477,32,39,12,11,10,855,26,1958,6,8.4,10.2
347,95,58,24,7,68,29,32,1962,19,10.8,12.4
13,6,6,1,4,121,683,29,2010,4,5.4,5.4
22,17,29,13,13,287,434,21,1993,11,18.4,15.2
17,9,11,1,6,169,236,34,2011,5,3.2,2.6
846,1,7,1,7,89,1845,23,2023,13,11.6,13.6
117,4,13,1,1,148,391,28,1983,1,4.6,9.6
102,1,9,60,4,11,560,33,1993,5,7.4,10.0
26,5,8,11,14,20,125,23,2006,10,16.4,12.8
817,213,80,1,14,237,162,34,2023,14,12.8,9.8
1,131,18,1,3,248,434,34,2019,7,2.2,1.6
347,194,39,18,19,12,3,38,1968,8,14.6,13.333333333333334
47,18,21,14,19,3,45,23,2004,15,18.0,17.0
90,28,7,69,23,5,31,36,1995,13,17.0,19.6
100,27,10,1,7,40,148,28,1992,6,7.6,9.6
848,5,3,1,12,1,497,23,2019,9,14.0,12.8
21,4,10,1,4,81,163,32,2005,4,8.8,2.8
847,131,21,1,6,110,617,26,2024,7,8.8,7.0
95,3,37,11,1,87,781,33,1987,5,11.0,16.0
847,3,75,11,11,41,1503,23,2021,16,14.8,18.0
105,6,6,1,3,143,842,28,1985,2,13.0,6.8
30,6,22,1,1,104,313,32,2001,1,4.6,5.6
3,131,32,1,2,203,309,31,2016,2,1.6,1.6
356,182,49,5,5,14,21,43,1969,9,12.6,12.6
79,25,7,5,16,38,106,32,1995,16,17.0,13.0
88,26,22,5,25,53,54,31,1991,17,25.6,24.4
39,17,2,12,17,1,3,28,2005,11,15.0,14.333333333333334
820,206,6,1,22,5,50,22,2013,14,17.8,18.2
39,17,1,12,12,0,1,28,2005,15,10.0,16.0
238,25,25,20,14,14,660,32,1977,16,12.4,11.4
167,18,34,101,21,10,605,27,1987,16,23.2,22.2
8,1,7,1,7,77,154,25,2005,1,6.4,6.2
105,6,37,1,3,145,846,28,1985,3,4.2,5.8
212,34,7,11,10,20,359,24,1980,6,17.0,12.4
20,9,3,1,10,122,336,26,2014,6,4.8,12.0
90,38,6,5,26,19,4,33,1992,19,23.4,31.5
65,32,22,5,23,153,125,27,1991,15,13.4,22.6
506,32,6,4,16,2,835,27,1959,16,12.5,8.8
112,50,7,15,26,106,37,29,1984,10,23.0,20.0
129,45,26,67,21,43,13,32,1990,17,23.6,23.6
222,59,6,1,2,50,42,27,1977,1,5.8,5.8
176,57,6,12,19,65,21,29,1981,6,10.6,14.8
166,27,29,1,18,52,380,30,1985,3,8.6,11.6
386,66,14,11,9,21,403,34,1964,4,5.2,10.6
30,131,18,11,10,287,117,42,2011,15,13.0,6.2
278,6,46,103,4,73,1332,25,1968,15,10.6,13.8
231,59,30,11,13,2,2,31,1979,8,17.0,17.0
328,196,51,1,1,54,8,30,1969,1,4.8,4.6
650,128,39,88,12,1,23,32,1955,10,7.0,11.6
547,87,9,125,20,17,61,35,1954,15,13.0,13.0
580,105,67,14,13,12,309,33,1954,6,7.6,13.0
839,214,6,11,11,72,11,24,2021,9,8.6,10.8
56,17,28,12,6,129,367,29,1995,11,12.2,9.8
8,1,1,5,10,89,178,24,2004,20,2.0,8.4
31,3,2,20,6,79,283,25,2001,19,8.0,10.6
669,105,9,3,10,3,283,40,1954,20,5.666666666666667,16.0
360,170,55,1,7,90,189,22,1960,3,5.0,7.4
182,6,40,1,11,95,1089,28,1977,2,6.6,10.4
633,105,55,13,14,9,267,45,1954,5,15.6,10.4
14,1,6,1,2,112,259,31,2002,1,7.6,13.2
835,4,7,11,15,27,642,26,2017,11,14.0,12.0
224,32,70,1,1,129,742,25,1972,1,4.8,20.8
62,18,70,5,22,5,117,25,2002,14,16.2,17.6
10,7,3,1,13,17,38,26,2008,9,12.8,11.2
373,172,14,1,3,46,84,27,1963,1,1.2,13.6
844,6,3,1,1,81,2304,24,2022,1,6.2,6.0
20,6,13,1,14,247,2237,33,2020,13,11.0,9.2
847,3,4,11,18,26,1473,22,2020,17,15.8,16.6
94,18,8,12,16,15,382,33,1994,5,14.2,11.0
206,57,7,1,15,63,85,25,1978,6,14.8,18.2
347,95,39,15,13,64,14,32,1962,7,6.4,16.6
51,18,7,6,18,7,89,24,2003,12,15.4,14.4
110,27,36,6,14,150,382,24,1984,11,20.8,7.8
846,1,4,11,9,42,1752,21,2021,8,5.2,5.8
840,211,14,11,9,54,27,20,2019,12,11.6,10.2
817,5,13,1,16,22,238,23,2012,9,13.2,14.4
814,10,6,1,17,44,197,27,2013,9,9.6,8.4
19,8,2,11,18,5,11,27,2007,16,16.8,14.4
203,6,6,1,2,10,968,31,1981,1,12.2,5.6
14,3,14,60,5,245,533,23,1994,6,8.4,6.0
822,131,1,1,2,119,397,29,2019,1,4.4,2.8
55,6,14,67,5,110,500,31,1995,11,13.4,13.2
22,11,17,1,3,67,101,34,2006,6,10.8,5.4
817,9,3,1,7,72,376,25,2015,6,9.4,12.6
187,67,14,1,26,120,30,30,1976,11,6.6,8.8
117,4,41,1,1,171,437,27,1982,2,11.0,9.4
175,26,38,6,17,7,72,37,1986,11,20.4,17.2
475,118,14,6,1,32,23,28,1958,14,11.2,7.4
119,21,25,5,7,205,503,25,1980,14,16.6,23.6
203,6,9,20,8,13,974,31,1981,20,6.6,11.6
197,58,18,23,19,119,147,27,1974,20,19.0,17.8
479,118,6,5,1,23,3,26,1958,15,11.6,18.0
8,6,13,1,4,264,2123,37,2017,4,6.2,3.0
29,164,9,12,24,14,18,28,2010,20,17.8,19.8
333,63,30,62,20,7,192,30,1972,19,14.4,18.2
110,25,10,5,20,36,211,33,1992,18,14.2,13.2
127,41,33,16,25,32,33,26,1990,14,10.2,18.0
22,11,7,1,9,23,13,36,2008,7,12.0,10.6
182,37,70,11,22,169,439,23,1972,10,17.0,13.4
807,10,24,1,12,76,260,27,2014,6,10.6,13.2
170,22,27,60,10,11,479,32,1987,4,11.0,6.6
18,1,11,1,13,239,1447,33,2013,7,9.0,11.6
1,131,24,9,5,309,558,37,2022,18,4.0,2.8
37,21,1,22,12,39,58,29,2000,20,12.6,14.6
105,29,27,13,22,58,186,34,1991,15,26.8,30.4
815,10,1,11,10,116,342,27,2017,7,7.4,7.2
17,9,35,1,4,174,246,35,2011,3,6.8,2.4
223,58,40,7,18,24,55,38,1978,18,16.0,20.6
200,1,6,11,11,73,1165,29,1976,5,6.8,10.6
20,6,22,1,1,236,2215,32,2019,2,7.8,5.0
109,35,14,5,14,36,25,26,1992,11,13.4,16.6
55,20,1,9,17,17,35,35,2000,16,10.6,12.8
815,10,15,1,13,88,287,25,2015,7,9.6,11.6
57,32,21,13,25,151,100,22,1991,5,10.2,19.0
9,51,39,12,16,97,345,36,2021,15,17.8,13.4
44,27,21,12,12,127,36,28,1995,9,13.6,14.2
817,4,70,25,10,171,753,31,2020,19,10.0,10.0
207,32,25,67,8,63,562,36,1977,5,12.6,19.6
853,210,70,13,20,7,214,22,2021,18,17.2,16.0
30,22,14,1,7,245,350,22,1991,5,12.2,10.8
347,1,46,60,28,4,1348,41,1971,16,19.75,9.8
830,9,2,1,3,54,479,20,2017,1,11.4,7.6
81,35,18,17,16,67,66,22,1990,14,15.2,18.6
239,63,47,12,24,31,77,30,1976,15,17.4,14.4
38,18,10,14,17,3,23,23,2005,18,12.333333333333334,17.0
229,64,40,11,25,8,12,28,1977,9,25.4,21.0
112,50,36,84,25,100,25,29,1984,20,19.0,19.4
83,32,18,13,24,24,1,22,1994,10,12.2,7.0
231,1,10,2,8,17,1083,30,1978,14,13.0,17.4
103,33,11,1,12,38,121,25,1990,6,11.2,11.4
578,6,6,5,9,12,1582,28,1957,7,6.8,9.0
306,82,46,64,18,59,52,33,1970,20,10.8,8.6
13,15,21,11,11,103,113,20,2002,8,11.4,10.2
846,1,10,75,19,10,1688,19,2019,18,11.4,7.2
56,6,25,1,7,84,417,31,1997,2,8.8,12.8
21,4,19,54,4,78,157,32,2005,10,11.8,10.6
200,37,43,12,21,2,117,35,1982,8,10.0,14.0
35,15,19,54,12,20,17,34,2005,16,10.2,10.8
642,51,55,48,2,35,235,43,1950,7,4.0,2.0
193,25,30,12,19,14,502,33,1983,7,19.8,17.6
815,1,20,1,13,46,1446,23,2013,8,12.4,12.4
21,10,12,11,18,28,57,35,2008,14,16.0,16.8
579,131,39,1,1,22,52,44,1955,1,5.4,6.4
117,1,70,1,5,106,828,31,1986,1,6.8,13.6
817,4,11,11,20,161,734,30,2019,14,11.0,12.8
826,9,22,11,20,32,397,21,2015,13,5.6,8.2
358,170,56,10,10,51,4,22,1965,18,7.6,13.75
92,30,7,51,26,16,44,31,1994,20,20.8,19.6
64,28,14,13,23,93,42,25,1995,9,20.2,16.6
154,210,22,1,13,119,72,31,2017,9,12.6,11.6
84,1,11,10,6,36,530,35,1994,4,18.6,15.4
94,18,33,11,2,65,498,28,1990,7,15.0,16.2
30,6,6,22,1,111,327,31,2000,12,2.2,3.0
20,6,34,1,7,227,2197,31,2019,5,2.8,6.4
95,6,22,5,4,67,737,36,1989,14,7.8,10.6
387,6,20,3,7,4,1362,34,1966,13,10.25,8.4
20,9,20,1,2,109,311,26,2013,1,5.8,7.0
203,6,48,7,17,66,1108,27,1977,12,9.6,8.6
608,6,6,11,1,3,1613,25,1956,4,11.0,6.6
825,210,4,11,17,148,301,30,2023,18,13.8,15.2
304,187,6,17,10,76,61,31,1968,5,7.6,8.8
157,21,27,13,22,42,344,28,1986,11,14.6,9.0
100,33,8,5,20,6,12,30,1994,11,16.4,19.0
63,21,9,37,13,51,140,31,1998,20,12.6,11.8
649,128,25,3,9,0,17,31,1955,20,10.0,16.0
18,22,70,5,21,143,10,21,2001,12,12.4,12.6
95,32,21,20,15,149,358,29,1983,12,16.2,18.4
20,6,76,1,14,249,2241,33,2020,10,12.4,17.0
81,15,14,11,18,4,297,29,1997,12,13.5,10.8
456,105,14,19,14,41,188,34,1956,11,14.2,11.6
178,3,40,3,6,25,970,34,1981,18,6.6,4.4
822,3,2,1,8,39,1262,25,2015,5,7.8,6.6
180,45,32,17,26,7,112,25,1986,16,20.2,19.0
339,200,39,5,17,5,13,38,1971,16,21.6,13.6
358,191,13,5,17,23,12,26,1968,17,8.4,14.2
30,22,22,5,9,248,356,22,1991,14,9.0,6.8
131,34,34,5,22,54,98,26,1989,15,14.6,23.8
807,15,68,26,7,54,581,26,2013,19,7.4,8.0
374,66,30,44,13,1,286,30,1967,14,20.0,11.8
30,6,70,1,1,60,225,34,2003,1,5.2,2.2
810,166,1,9,24,1,3,25,2010,16,23.0,19.333333333333332
726,113,19,1,14,0,190,45,1952,8,10.0,17.4
314,34,39,22,19,24,594,27,1971,17,14.8,13.8
4,214,32,5,9,355,82,41,2022,19,11.4,9.0
231,1,7,20,19,22,1102,31,1978,15,13.4,12.2
169,39,21,16,24,1,108,27,1987,13,12.0,12.0
185,25,37,3,16,17,462,26,1984,10,14.0,13.0
64,28,13,12,24,92,40,25,1995,13,21.4,18.0
469,172,46,17,17,0,155,36,1962,10,10.0,12.8
17,9,6,1,3,164,226,34,2011,4,3.6,2.0
822,51,14,11,15,194,393,33,2022,13,16.6,16.2
14,1,4,4,14,212,458,25,1996,18,8.2,7.6
289,66,32,5,5,117,370,36,1965,9,2.2,14.4
577,6,39,12,12,2,1542,33,1958,7,2.0,6.6
777,105,9,44,16,0,394,43,1951,17,10.0,21.8
57,1,14,1,7,110,500,26,1995,2,16.8,17.0
103,27,10,1,14,8,83,29,1994,3,14.0,13.0
832,6,14,1,6,133,2287,27,2021,6,6.2,9.6
224,56,43,11,15,32,90,31,1978,8,10.0,14.2
41,16,14,1,17,21,197,24,2000,6,15.2,11.8
81,18,7,12,13,40,446,24,1992,11,18.2,18.0
1,1,17,1,7,92,1393,27,2012,3,7.2,4.8
163,27,26,86,6,48,322,37,1986,15,14.6,12.6
403,54,32,22,17,18,161,36,1963,12,19.6,17.2
826,9,2,11,5,20,373,20,2015,9,15.2,8.8
453,87,53,3,16,3,0,25,1962,12,16.0,10.0
40,18,21,8,19,3,7,24,2005,17,16.333333333333332,14.4
182,34,25,1,5,73,362,28,1978,2,16.2,15.4
30,22,27,1,6,225,290,24,1993,1,8.4,6.2
360,170,32,5,6,67,76,26,1963,14,13.2,11.8
360,170,61,7,9,97,249,21,1959,8,3.6,17.8
289,66,39,1,2,138,437,33,1962,1,8.4,7.8
418,176,14,19,6,15,118,30,1962,12,14.0,25.6
687,126,53,8,13,2,0,37,1952,16,18.5,10.0
105,26,14,22,21,28,27,36,1993,15,19.8,14.6
427,170,6,12,6,27,223,41,1959,3,15.0,12.0
840,211,5,1,1,74,69,22,2020,9,13.8,9.6
64,28,11,5,23,91,38,25,1995,20,19.4,17.4
383,183,53,17,15,19,72,33,1964,12,11.2,5.8
30,6,20,1,3,79,263,33,2002,2,1.2,2.8
692,144,20,12,28,1,3,40,1953,12,14.0,15.0
5,207,15,1,19,103,26,30,2012,15,16.8,15.8
830,5,71,1,9,14,360,18,2015,10,8.2,9.4
119,51,9,13,14,135,14,31,1985,9,15.4,13.0
237,37,18,5,21,3,169,28,1977,15,22.666666666666668,13.2
221,25,6,6,8,36,669,32,1977,15,10.8,13.6
71,17,25,11,9,18,245,37,1998,8,16.0,16.0
347,105,58,6,17,105,91,27,1957,18,13.0,6.8
53,18,19,14,20,3,103,25,2003,11,12.333333333333334,12.6
212,32,41,12,23,28,495,23,1979,12,17.6,15.2
814,10,68,1,16,35,179,26,2012,12,9.2,9.0
8,1,4,11,13,93,186,24,2004,11,13.4,12.8
84,27,14,29,11,23,55,36,1995,20,10.4,10.0
347,66,58,23,10,91,511,29,1959,18,10.4,11.6
22,24,11,1,8,184,20,27,1999,5,13.0,14.6
14,1,18,2,2,141,316,29,2000,11,9.4,8.8
401,172,46,10,7,15,89,26,1963,17,14.4,12.0
839,214,13,1,16,102,71,25,2022,7,8.6,7.2
212,34,70,11,14,17,353,24,1980,10,18.0,8.4
817,9,7,1,4,94,420,26,2016,7,5.0,8.0
853,210,71,12,15,15,230,22,2021,18,16.8,17.0
22,3,9,1,8,297,689,38,2010,5,11.8,14.0
118,4,37,6,6,112,362,29,1984,9,10.8,13.8
2,2,4,1,9,20,40,30,2008,9,6.8,4.8
56,6,20,5,14,96,441,31,1997,16,13.4,11.4
841,51,34,11,13,48,336,27,2021,15,12.6,12.8
8,6,9,11,5,221,2037,35,2015,8,7.2,6.8
278,26,6,54,0,98,131,19,1963,16,15.8,11.4
15,17,1,5,6,156,174,25,2000,15,13.0,9.8
23,3,6,10,5,103,292,25,2001,11,11.4,13.6
815,9,39,1,5,273,768,34,2024,6,9.2,5.0
626,141,67,17,9,25,23,34,1951,9,11.6,11.2
844,6,21,1,3,131,2404,26,2024,3,3.2,4.4
206,25,6,3,12,35,576,27,1980,20,10.2,12.0
815,15,4,11,12,4,482,21,2011,9,18.5,12.2
59,21,22,12,20,28,57,23,2001,14,13.4,15.2
87,27,9,11,9,39,115,27,1993,7,20.0,13.6
418,66,13,48,20,0,351,33,1965,15,10.0,4.6
350,195,20,3,5,8,12,33,1968,20,8.4,13.4
374,176,13,3,7,13,9,29,1966,10,8.0,13.0
64,27,21,11,17,70,9,25,1996,7,13.6,13.2
18,16,9,1,2,78,17,25,2005,5,11.0,10.4
138,32,22,5,12,46,189,36,1989,15,18.0,13.0
3,3,18,1,10,51,102,22,2007,4,10.6,17.4
77,22,38,10,4,182,504,26,1986,19,17.0,20.6
45,17,2,12,18,1,41,25,2004,13,14.0,15.4
822,3,4,1,4,23,1230,24,2014,5,9.8,10.0
484,167,60,5,17,5,121,37,1960,19,19.4,13.6
154,210,71,11,16,175,184,34,2020,17,14.8,15.2
547,105,65,3,11,8,112,38,1957,15,17.6,6.8
118,21,22,11,25,45,250,35,1989,6,13.0,18.2
239,1,70,12,17,11,1088,32,1978,8,21.8,20.0
403,6,39,1,1,26,1458,34,1961,2,10.4,5.6
44,20,14,5,10,79,92,33,1999,11,10.4,11.8
197,203,14,48,13,116,1,29,1975,15,16.0,24.0
84,25,13,15,21,152,440,26,1985,13,11.8,12.6
14,9,10,1,10,9,52,37,2008,13,12.0,11.4
118,29,7,14,18,6,111,38,1993,16,13.8,14.6
